CO_CID,NO_CID,TP_AGRAVO,TP_SEXO,TP_ESTADIO,VL_CAMPOS_IRRADIADOS
O41,Transtornos das membranas e do líquido amniótico,0,I,N,0000
O410,Oligohidrâmnio,0,F,N,0000
O411,Infecção do saco amniótico e das membranas,0,F,N,0000
O418,Outros transtornos especificados do líquido amniótico e das membranas,0,F,N,0000
O419,Transtornos do líquido amniótico e das membranas não especificados,0,F,N,0000
O42,Ruptura prematura de membranas,0,I,N,0000
O420,"Ruptura prematura de membranas, com início do trabalho de parto dentro de 24 horas",0,F,N,0000
O421,"Ruptura prematura de membranas, com início do trabalho de parto depois das primeiras 24 horas",0,F,N,0000
O422,"Ruptura prematura de membranas, com trabalho de parto retardado por terapêutica",0,F,N,0000
O429,"Ruptura prematura de membranas, não especificada",0,F,N,0000
O43,Transtornos da placenta,0,I,N,0000
O430,Síndromes de transfusão placentária,0,F,N,0000
O431,Malformação da placenta,0,F,N,0000
O438,Outros transtornos da placenta,0,F,N,0000
O439,"Transtorno da placenta, não especificado",0,F,N,0000
O44,Placenta previa,0,I,N,0000
O440,Placenta prévia especificada como sem hemorragia,0,F,N,0000
O441,Placenta prévia com hemorragia,0,F,N,0000
O45,Descolamento prematuro da placenta (abruptio placentae),0,I,N,0000
O450,Descolamento prematuro da placenta com deficiência de coagulação,0,F,N,0000
O458,Outro descolamento prematuro da placenta,0,F,N,0000
O459,"Descolamento prematuro da placenta, não especificado",0,F,N,0000
O46,Hemorragia anteparto não classificada em outra parte,0,I,N,0000
O460,Hemorragia anteparto com deficiência de coagulação,0,F,N,0000
O468,Outra forma de hemorragia anteparto,0,F,N,0000
O469,"Hemorragia anteparto, não especificada",0,F,N,0000
O47,Falso trabalho de parto,0,I,N,0000
O470,Falso trabalho de parto antes de se completarem 37 semanas de gestação,0,F,N,0000
O471,Falso trabalho de parto na 37ª semana completa ou depois dela,0,F,N,0000
O479,"Falso trabalho de parto, não especificado",0,F,N,0000
O48,GRAVIDEZ PROLONGADA,0,F,N,0000
O600,Trabalho de parto pré-termo sem parto,0,F,N,0000
O601,Trabalho de parto pré-termo com parto pré-termo,0,F,N,0000
O602,Trabalho de parto pré-termo com parto a termo,0,F,N,0000
O61,Falha na indução do trabalho de parto,0,I,N,0000
O610,Falha na indução médica do trabalho de parto,0,F,N,0000
O611,Falha na indução instrumental do trabalho de parto,0,F,N,0000
O618,Outras formas de falha na indução do trabalho de parto,0,F,N,0000
O619,"Falha na indução do trabalho de parto, não especificada",0,F,N,0000
O62,Anormalidades da contração uterina,0,I,N,0000
O620,Contrações iniciais inadequadas,0,F,N,0000
O621,Inércia uterina secundária,0,F,N,0000
O622,Outras formas de inércia uterina,0,F,N,0000
O623,Trabalho de parto precipitado,0,F,N,0000
O624,"Contrações uterinas hipertônicas, incoordenadas ou prolongadas",0,F,N,0000
O628,Outras anormalidades da contração uterina,0,F,N,0000
O629,"Anormalidades da contração uterina, não especificadas",0,F,N,0000
O63,Trabalho de parto prolongado,0,I,N,0000
O630,Prolongamento do primeiro período (dilatação),0,F,N,0000
O631,Prolongamento do segundo período (expulsão),0,F,N,0000
O632,"Parto retardado do segundo gêmeo, do terceiro gêmeo etc",0,F,N,0000
O639,"Trabalho de parto prolongado, não especificado",0,F,N,0000
O64,Obstrução do trabalho de parto devida a má-posição ou má-apresentação do feto,0,I,N,0000
O640,Obstrução do trabalho de parto devida à rotação incompleta do polo cefálico fetal,0,F,N,0000
O641,Obstrução do trabalho de parto devida à apresentação pélvica,0,F,N,0000
O642,Obstrução do trabalho de parto devida à apresentação de face,0,F,N,0000
O643,Obstrução do trabalho de parto devida à apresentação de fronte,0,F,N,0000
O644,Obstrução do trabalho de parto devida à apresentação de ombro,0,F,N,0000
O645,Obstrução do trabalho de parto devida à apresentação complexa,0,F,N,0000
O648,Obstrução do trabalho de parto devida a outras formas de má-apresentação e má-posição,0,F,N,0000
O649,"Obstrução do trabalho de parto devida a má-posição ou má-apresentação, não especificadas",0,F,N,0000
O65,Obstrução do trabalho de parto devida a anormalidade pélvica da mãe,0,I,N,0000
O650,Obstrução do trabalho de parto devida a deformidade pélvica,0,F,N,0000
O651,Obstrução do trabalho de parto devida à contração geral da pelve,0,F,N,0000
O652,Obstrução do trabalho de parto devida à contração do estreito superior,0,F,N,0000
O653,Obstrução do trabalho de parto devida à contração do estreito inferior ou da cavidade mediana,0,F,N,0000
O654,"Obstrução do trabalho de parto devida a desproporção feto-pélvica, não especificada",0,F,N,0000
O655,Obstrução do trabalho de parto devida a anormalidade dos órgãos pélvicos maternos,0,F,N,0000
O658,Obstrução do trabalho de parto devida a outras anormalidades pélvicas maternas,0,F,N,0000
O659,Obstrução do trabalho de parto devida a anormalidades pélvicas maternas não especificadas,0,F,N,0000
O66,Outras formas de obstrução do trabalho de parto,0,I,N,0000
O660,Obstrução do trabalho de parto devido a distócia de ombro,0,F,N,0000
O661,Obstrução do trabalho de parto por colisão de gêmeos,0,F,N,0000
O662,Obstrução do trabalho de parto por feto excepcionalmente grande,0,F,N,0000
O663,Obstrução do trabalho de parto devido a outras anormalidades do feto,0,F,N,0000
O664,"Falha de tentativa de trabalho de parto, não especificada",0,F,N,0000
O665,"Falha de aplicação de fórceps e vácuo-extrator, não especificada",0,F,N,0000
O668,"Outras formas de obstrução do trabalho de parto, especificadas",0,F,N,0000
O669,"Obstrução do trabalho de parto, não especificado",0,F,N,0000
O67,Trabalho de parto e parto complicados por hemorragia intraparto não classificados em outra parte,0,I,N,0000
O670,Hemorragia intraparto com deficiência de coagulação,0,F,N,0000
O678,Outras hemorragias intraparto,0,F,N,0000
O679,Hemorragia intraparto não especificada,0,F,N,0000
O68,Trabalho de parto e parto complicados por sofrimento fetal,0,I,N,0000
O680,Trabalho de parto e parto complicados por anormalidade da freqüência cardíaca fetal,0,F,N,0000
O681,Trabalho de parto e parto complicados por mecônio no líquido amniótico,0,F,N,0000
O682,Trabalho de parto e parto complicados por anorm. na freq. cardíaca fetal c/mecônio no líq. amniótico,0,F,N,0000
O683,Trabalho de parto e parto complicados por evidências bioquímicas de sofrimento fetal,0,F,N,0000
O688,Trabalho de parto e parto complicados por outras evidências de sofrimento fetal,0,F,N,0000
O689,"Trabalho de parto e parto complicados por sofrimento fetal, não especificado",0,F,N,0000
O69,Trabalho de parto e parto complicados por anormalidade do cordão umbilical,0,I,N,0000
O690,Trabalho de parto e parto complicados por prolapso do cordão,0,F,N,0000
O691,"Trabalho de parto e parto complicados por circular de cordão, com compressão",0,F,N,0000
O692,Trabalho de parto e parto complicados por outros enovelamentos do cordão,0,F,N,0000
O693,Trabalho de parto e parto complicados por cordão curto,0,F,N,0000
O694,Trabalho de parto e parto complicados por vasa praevia,0,F,N,0000
O695,Trabalho de parto e parto complicados por lesão vascular do cordão,0,F,N,0000
O698,Trabalho de parto e parto complicados por outras complicações do cordão,0,F,N,0000
O699,"Trabalho de parto e parto complicados por complicações do cordão, não especificadas",0,F,N,0000
O70,Laceração do perineo durante o parto,0,I,N,0000
O700,Laceração de períneo de primeiro grau durante o parto,0,F,N,0000
O701,Laceração de períneo de segundo grau durante o parto,0,F,N,0000
O702,Laceração de períneo de terceiro grau durante o parto,0,F,N,0000
O703,Laceração de períneo de quarto grau durante o parto,0,F,N,0000
O709,"Laceração de períneo durante o parto, não especificada",0,F,N,0000
O71,Outros traumatismos obstétricos,0,I,N,0000
O710,Ruptura do útero antes do início do trabalho de parto,0,F,N,0000
O711,Ruptura do útero durante o trabalho de parto,0,F,N,0000
O712,Inversão do útero pós-parto,0,F,N,0000
O713,Laceração obstétrica do colo do útero,0,F,N,0000
O714,"Laceração vaginal alta isolada, de origem obstétrica",0,F,N,0000
O715,Outras lesões obstétricas aos órgãos pélvicos,0,F,N,0000
O716,Lesão obstétrica das articulações e dos ligamentos pélvicos,0,F,N,0000
O717,Hematoma obstétrico da pelve,0,F,N,0000
O718,Outros traumatismos obstétricos especificados,0,F,N,0000
O719,"Traumatismo obstétrico, não especificado",0,F,N,0000
O72,Hemorragia pós-parto,0,I,N,0000
O720,Hemorragia do terceiro estágio,0,F,N,0000
O721,Outras hemorragias do pós-parto imediato,0,F,N,0000
O722,"Hemorragias pós-parto, tardias e secundárias",0,F,N,0000
O723,Deficiências de coagulação pós-parto,0,F,N,0000
O73,Retenção da placenta e das membranas sem hemorragias,0,I,N,0000
O730,Retenção da placenta sem hemorragia,0,F,N,0000
O731,"Retenção de partes da placenta ou das membranas, sem hemorragia",0,F,N,0000
O74,Complicações de anestesia durante o trabalho de parto e o parto,0,I,N,0000
O740,Pneumonite aspirativa devida a anestesia durante o trabalho de parto e o parto,0,F,N,0000
O741,Outras complicações pulmonares devidas a anestesia durante o trabalho de parto e no parto,0,F,N,0000
O742,Complicações cardíacas devidas a anestesia durante o trabalho de parto e no parto,0,F,N,0000
O743,Complicações do sistema nervoso central devidas a anestesia durante o trabalho de parto e no parto,0,F,N,0000
O744,Reação tóxica a anestesia local durante trabalho de parto e o parto,0,F,N,0000
O745,"Cefaléia pós-anestesia raquidiana e peridural, durante o trabalho de parto e parto",0,F,N,0000
O746,"Outras complicações de anestesia raquidiana ou peridural, durante o trabalho de parto e parto",0,F,N,0000
O747,Falha ou dificuldade de entubação durante o trabalho de parto e parto,0,F,N,0000
O748,Outras complicações de anestesia durante o trabalho de parto e parto,0,F,N,0000
O749,"Complicações de anestesia durante o trabalho de parto e parto, não especificadas",0,F,N,0000
O75,Outras complicações do trabalho de parto e do parto não classificadas em outra parte,0,I,N,0000
O750,Sofrimento materno durante o trabalho de parto e o parto,0,F,N,0000
O751,Choque durante ou subseqüente ao trabalho de parto e o parto,0,F,N,0000
O752,Febre durante o trabalho de parto não classificada em outra parte,0,F,N,0000
O753,Outras infecções durante o trabalho de parto,0,F,N,0000
O754,Outras complicações de procedimentos ou de cirurgia obstétrica,0,F,N,0000
O755,Demora do parto após ruptura artificial das membranas,0,F,N,0000
O756,Demora do parto após ruptura espontânea ou não especificada das membranas,0,F,N,0000
O757,Parto vaginal subseqüente a cesariana anterior,0,F,N,0000
O758,Outras complicações especificadas do trabalho de parto e do parto,0,F,N,0000
O759,"Complicações do trabalho de parto e do parto, não especificadas",0,F,N,0000
O80,Parto único espontâneo,0,I,N,0000
O800,Parto espontâneo cefálico,0,F,N,0000
O801,Parto espontâneo pélvico,0,F,N,0000
O808,Outros tipos de parto único espontâneo,0,F,N,0000
O809,"Parto único espontâneo, não especificado",0,F,N,0000
O81,Parto único por forceps ou vacuo-extrator,0,I,N,0000
O810,Parto por fórceps baixo,0,F,N,0000
O811,Parto por fórceps da cavidade mediana,0,F,N,0000
O812,Fórceps da cavidade mediana com rotação,0,F,N,0000
O813,Outros tipos de parto por fórceps e os não especificados,0,F,N,0000
O814,Parto por vácuo-extrator,0,F,N,0000
O815,Parto por combinação de fórceps e vácuo-extrator,0,F,N,0000
O82,Parto único por cesáriana,0,I,N,0000
O820,Parto por cesariana eletiva,0,F,N,0000
O821,Parto por cesariana de emergência,0,F,N,0000
O822,Parto por cesariana para histerectomia,0,F,N,0000
O828,Outros tipos de parto único por cesariana,0,F,N,0000
O829,"Parto por cesariana, não especificada",0,F,N,0000
O83,Outros tipos de parto único assistido,0,I,N,0000
O830,Extração pélvica,0,F,N,0000
O831,Outros tipos de parto pélvico assistido,0,F,N,0000
O832,Outras formas de parto com o auxílio de manipulação,0,F,N,0000
O833,Parto de gravidez intra-abdominal com feto viável,0,F,N,0000
O834,Cirurgia destrutiva para facilitar o parto,0,F,N,0000
O838,Outros tipos especificados de parto único assistido,0,F,N,0000
O839,"Parto único assistido, não especificado",0,F,N,0000
O84,Parto múltiplo,0,I,N,0000
O840,"Parto múltiplo, todos espontâneos",0,F,N,0000
O841,"Parto múltiplo, todos por fórceps ou vácuo-extrator",0,F,N,0000
O842,"Parto múltiplo, todos por cesariana",0,F,N,0000
O848,Outro tipo de parto múltiplo,0,F,N,0000
O849,"Parto múltiplo, não especificado",0,F,N,0000
O85,INFECCAO PUERPERAL,0,F,N,0000
O86,Outras infecções puerperais,0,I,N,0000
O860,Infecção da incisão cirúrgica de origem obstétrica,0,F,N,0000
O861,Outras infecções dos órgãos genitais subseqüentes ao parto,0,F,N,0000
O862,Infecção das vias urinárias subseqüentes ao parto,0,F,N,0000
O863,Outras infecções das vias genitourinárias subseqüentes ao parto,0,F,N,0000
O864,Febre de origem desconhecida subseqüente ao parto,0,F,N,0000
O868,Outras infecções puerperais especificadas,0,F,N,0000
O87,Complicações venosas no puerpério,0,I,N,0000
O870,Tromboflebite superficial no puerpério,0,F,N,0000
O871,Tromboflebite profunda no puerpério,0,F,N,0000
O872,Hemorróidas no puerpério,0,F,N,0000
O873,Trombose venosa cerebral no puerpério,0,F,N,0000
O878,Outras complicações venosas no puerpério,0,F,N,0000
O879,"Complicações venosas no puerpério, não especificadas",0,F,N,0000
O88,Embolia de origem obstétrica,0,I,N,0000
O880,Embolia gasosa de origem obstétrica,0,F,N,0000
O881,Embolia amniótica,0,F,N,0000
O882,Embolia obstétrica por coágulo de sangue,0,F,N,0000
O883,Embolia séptica ou piêmica de origem obstétrica,0,F,N,0000
O888,Outras embolias de origem obstétrica,0,F,N,0000
O89,Complicações da anestesia administrada durante o puerpério,0,I,N,0000
O890,Complicações pulmonares da anestesia durante o puerpério,0,F,N,0000
O891,Complicações cardíacas devidas a anestesia durante o puerpério,0,F,N,0000
O892,Complicações relativas ao sistema nervoso central devidas a anestesia durante o puerpério,0,F,N,0000
O893,Reação tóxica a uma anestesia local durante o puerpério,0,F,N,0000
O894,"Cefaléia provocada por uma anestesia raquidiana ou peridural, durante o puerpério",0,F,N,0000
O895,"Outras complicações de anestesia raquidiana ou peridural, durante o puerpério",0,F,N,0000
O896,"Falha na ou dificuldade de entubação, durante o puerpério",0,F,N,0000
O898,Outras complicações da anestesia durante o puerpério,0,F,N,0000
O899,"Complicação devida a anestesia, durante o puerpério, não especificada",0,F,N,0000
O90,Complicações do puerpério não classificadas em outra parte,0,I,N,0000
O900,Ruptura da incisão de cesariana,0,F,N,0000
O901,"Ruptura da incisão obstétrica, no períneo",0,F,N,0000
O902,Hematoma da incisão obstétrica,0,F,N,0000
O903,Cardiomiopatia no puerpério,0,F,N,0000
O904,Insuficiência renal aguda do pós-parto,0,F,N,0000
O905,Tireoidite do pós-parto,0,F,N,0000
O908,"Outras complicações do puerpério, não classificadas em outra parte",0,F,N,0000
O909,Complicação do puerpério não especificada,0,F,N,0000
O91,Infecções mamárias associadas ao parto,0,I,N,0000
O910,Infecção do mamilo associada ao parto,0,F,N,0000
O911,Abscesso da mama associada ao parto,0,F,N,0000
O912,Mastite não purulenta associada ao parto,0,F,N,0000
O92,Outras afecções da mama e da lactação associadas ao parto,0,I,N,0000
O920,Mamilo retraído associado ao parto,0,F,N,0000
O921,Fissuras do mamilo associadas ao parto,0,F,N,0000
O922,"Outras afecções da mama, e as não especificadas, associadas ao parto",0,F,N,0000
